,status,age,education,profession,device,account_balance,loan,mortgage,credit,positive,n_contact,l_call_duration,subscribed,p_campain,month,day
29941,married,53,doctoral,manager,cellular,0.07279256741079985,False,False,False,True,0.016129032258064516,0.45454545454545453,False,False,8,12
29942,married,80,master,accountant,telephone,0.09417841038625659,False,False,False,True,0.0,0.8051948051948052,True,True,2,4
29943,married,54,master,scientist,telephone,0.07280265507258074,False,False,False,True,0.03225806451612903,0.4675324675324675,True,False,2,5
29944,married,47,master,manager,cellular,0.08001533324590694,True,True,False,True,0.016129032258064516,0.3766233766233767,False,False,11,17
29945,married,56,master,teacher,cellular,0.0796118267746719,True,False,False,True,0.03225806451612903,0.4935064935064935,False,False,8,11
29946,divorced,50,doctoral,retired,cellular,0.08020699881974358,False,False,False,True,0.0,0.41558441558441556,False,False,11,19
29947,married,36,master,retired,cellular,0.08336443695715771,False,True,False,True,0.0967741935483871,0.2337662337662338,False,True,5,18
29948,divorced,50,doctoral,manager,cellular,0.0764846516226004,False,False,False,True,0.08064516129032258,0.41558441558441556,False,False,4,2
29949,single,30,master,scientist,unknown,0.07977322936316593,True,False,False,True,0.016129032258064516,0.15584415584415584,False,False,5,14
29950,married,47,master,scientist,unknown,0.07345835308833766,False,False,False,True,0.0,0.3766233766233767,False,False,5,29
29951,married,30,doctoral,manager,cellular,0.0996761860568339,False,False,False,True,0.04838709677419355,0.15584415584415584,False,False,8,11
29952,married,79,master,accountant,telephone,0.07280265507258074,False,False,False,True,0.0,0.7922077922077921,False,False,7,8
29953,married,48,master,teacher,cellular,0.0946727058135195,False,True,False,True,0.016129032258064516,0.3896103896103896,False,False,7,24
29954,single,35,doctoral,manager,cellular,0.09265517345734434,False,True,False,True,0.0,0.2207792207792208,False,True,7,29
29955,married,50,master,technician,telephone,0.09711391996449144,False,False,False,True,0.08064516129032258,0.41558441558441556,True,False,7,30
29956,married,52,bachelor,technician,cellular,0.07802806387507441,False,True,False,True,0.0,0.44155844155844154,False,True,5,5
29957,married,48,bachelor,engineer,cellular,0.07801797621329354,False,False,False,True,0.0,0.3896103896103896,False,False,8,5
29958,married,36,master,engineer,unknown,0.066850934621864,False,True,False,False,0.016129032258064516,0.2337662337662338,False,False,5,20
29959,married,33,doctoral,manager,unknown,0.07646447629903866,False,True,False,True,0.016129032258064516,0.19480519480519481,False,False,5,26
29960,single,32,doctoral,scientist,cellular,0.07920832030343687,False,False,False,True,0.0,0.18181818181818182,True,False,6,17
29961,divorced,39,master,teacher,telephone,0.07193511615942541,True,True,True,False,0.08064516129032258,0.27272727272727276,False,False,5,12
29962,single,35,doctoral,manager,cellular,0.10003934188094543,False,True,False,True,0.03225806451612903,0.2207792207792208,False,False,5,15
29963,married,41,master,engineer,cellular,0.08198242729317773,False,True,False,True,0.0,0.29870129870129875,False,True,11,19
29964,single,37,master,technician,unknown,0.07442676861930174,False,False,False,True,0.03225806451612903,0.24675324675324678,False,False,5,30
29965,married,29,doctoral,scientist,unknown,0.07651491460794303,False,True,False,True,0.03225806451612903,0.14285714285714285,False,False,5,12
29966,married,49,doctoral,engineer,unknown,0.08900343989266729,False,False,False,True,0.0,0.40259740259740256,False,False,6,12
29967,single,23,master,teacher,cellular,0.07723113859438521,False,False,False,True,0.0,0.06493506493506496,True,True,3,30
29968,divorced,49,bachelor,technician,unknown,0.06965530459694748,False,True,False,False,0.016129032258064516,0.40259740259740256,False,False,5,26
29969,divorced,45,bachelor,engineer,unknown,0.07285309338148512,False,True,False,True,0.08064516129032258,0.3506493506493507,False,False,6,2
29970,single,29,master,scientist,cellular,0.0764443009754769,False,True,False,True,0.016129032258064516,0.14285714285714285,False,False,2,5
29971,married,30,doctoral,retired,cellular,0.07735219053575573,False,True,False,True,0.0,0.15584415584415584,False,False,7,18
29972,married,58,master,teacher,telephone,0.07280265507258074,False,False,False,True,0.016129032258064516,0.5194805194805194,False,False,7,29
29973,divorced,40,master,engineer,cellular,0.07280265507258074,False,False,False,True,0.016129032258064516,0.28571428571428575,False,False,8,12
29974,single,44,master,technician,unknown,0.07253028820449708,False,True,False,False,0.06451612903225806,0.3376623376623377,False,False,5,7
29975,married,47,bachelor,engineer,cellular,0.07797762556617002,False,False,False,True,0.03225806451612903,0.3766233766233767,False,False,8,12
29976,married,32,master,scientist,cellular,0.07376098294176393,False,False,False,True,0.11290322580645161,0.18181818181818182,False,True,2,9
29977,single,41,doctoral,scientist,cellular,0.07280265507258074,False,True,False,True,0.08064516129032258,0.29870129870129875,False,False,11,19
29978,single,53,bachelor,scientist,cellular,0.07717061262369997,False,False,False,True,0.0,0.45454545454545453,False,False,11,18
29979,married,42,bachelor,engineer,unknown,0.08035831374645672,False,False,False,True,0.2096774193548387,0.31168831168831174,False,False,6,20
29980,married,43,master,scientist,cellular,0.07928902159768389,False,True,False,True,0.0,0.32467532467532473,False,False,7,16
29981,single,26,doctoral,manager,cellular,0.07273204144011461,False,False,False,True,0.016129032258064516,0.10389610389610388,False,False,8,13
29982,divorced,59,master,retired,unknown,0.07280265507258074,False,False,False,True,0.016129032258064516,0.5324675324675325,False,False,6,17
29983,single,26,doctoral,scientist,unknown,0.15305000453944784,False,True,False,True,0.03225806451612903,0.10389610389610388,False,False,5,29
29984,married,43,master,technician,cellular,0.07566755101834946,False,False,False,True,0.016129032258064516,0.32467532467532473,False,False,7,23
29985,married,38,master,architect,cellular,0.07380133358888744,False,False,False,True,0.0,0.25974025974025977,False,False,5,25
29986,married,37,master,student,cellular,0.08663283937416147,True,False,False,True,0.016129032258064516,0.24675324675324678,False,False,7,7
29987,single,46,doctoral,manager,unknown,0.07875437552329746,True,False,False,True,0.0,0.3636363636363637,False,False,7,4
29988,married,56,master,scientist,cellular,0.07338773945587153,False,False,False,True,0.04838709677419355,0.4935064935064935,False,False,8,19
29989,single,31,master,scientist,cellular,0.07376098294176393,False,False,False,True,0.04838709677419355,0.16883116883116883,False,False,8,25
29990,single,34,master,engineer,unknown,0.07241932392490745,True,True,False,False,0.016129032258064516,0.2077922077922078,False,False,6,3
29991,married,34,master,scientist,cellular,0.0782802554195963,False,True,False,True,0.04838709677419355,0.2077922077922078,False,True,7,28
29992,married,35,master,engineer,cellular,0.08451443040017756,False,True,False,True,0.0,0.2207792207792208,False,False,7,24
29993,single,36,doctoral,manager,cellular,0.08097366111509015,False,False,False,True,0.04838709677419355,0.2337662337662338,False,False,8,6
29994,single,21,master,unemployed,telephone,0.07392238553025796,False,False,False,True,0.06451612903225806,0.038961038961038974,True,True,2,12
29995,married,59,bachelor,engineer,cellular,0.0694838143466726,False,True,False,False,0.16129032258064518,0.5324675324675325,False,False,7,17
29996,divorced,60,bachelor,accountant,cellular,0.071561872673533,False,True,False,False,0.0,0.5454545454545454,False,False,7,22
29997,married,45,doctoral,scientist,cellular,0.09421876103338009,False,False,False,True,0.0967741935483871,0.3506493506493507,False,False,8,18
29998,married,52,master,technician,cellular,0.07993463195165994,False,True,False,True,0.06451612903225806,0.44155844155844154,False,False,5,6
29999,single,53,master,scientist,cellular,0.07280265507258074,False,False,False,True,0.016129032258064516,0.45454545454545453,False,False,8,4
30000,married,46,master,technician,cellular,0.08168988510153233,False,True,False,True,0.06451612903225806,0.3636363636363637,False,False,8,20
30001,married,35,doctoral,manager,unknown,0.0868749432569025,False,True,False,True,0.016129032258064516,0.2207792207792208,False,False,5,29
30002,divorced,47,master,self-employed,unknown,0.07439650563395911,False,False,False,True,0.016129032258064516,0.3766233766233767,False,False,6,19
30003,married,45,master,scientist,cellular,0.09094027095459545,False,False,False,True,0.06451612903225806,0.3506493506493507,True,False,5,4
30004,single,54,master,accountant,cellular,0.07748333013890711,False,True,False,True,0.016129032258064516,0.4675324675324675,False,True,2,6
30005,divorced,32,bachelor,engineer,cellular,0.07139038242325813,False,True,False,False,0.016129032258064516,0.18181818181818182,False,False,7,24
30006,married,48,doctoral,scientist,cellular,0.07868376189083133,False,False,False,True,0.016129032258064516,0.3896103896103896,False,False,8,14
30007,married,33,bachelor,retired,unknown,0.07430571667793123,False,True,False,True,0.0,0.19480519480519481,False,False,5,23
30008,married,49,doctoral,manager,cellular,0.12465323662628242,False,True,False,True,0.03225806451612903,0.40259740259740256,False,False,11,21
30009,married,61,master,accountant,cellular,0.07348861607368029,False,True,False,True,0.0967741935483871,0.5584415584415585,False,False,7,15
30010,married,36,master,engineer,cellular,0.07766490805096288,False,True,False,True,0.03225806451612903,0.2337662337662338,True,False,4,8
30011,married,35,master,teacher,unknown,0.06943337603776821,False,True,False,False,0.016129032258064516,0.2207792207792208,False,False,5,13
30012,married,34,master,technician,cellular,0.09435998829831235,False,True,False,True,0.0,0.2077922077922078,True,True,11,9
30013,married,36,master,self-employed,cellular,0.07600044385711836,False,True,False,True,0.016129032258064516,0.2337662337662338,False,False,6,4
30014,single,31,doctoral,manager,cellular,0.1602223320656505,False,False,False,True,0.016129032258064516,0.16883116883116883,False,False,7,3
30015,married,34,master,scientist,cellular,0.07875437552329746,False,True,False,True,0.0967741935483871,0.2077922077922078,False,True,5,15
30016,married,36,master,engineer,cellular,0.08209339157276736,False,True,False,True,0.016129032258064516,0.2337662337662338,False,False,2,4
30017,married,37,doctoral,manager,cellular,0.07290353169038949,False,False,False,True,0.0,0.24675324675324678,False,False,11,21
30018,divorced,44,master,engineer,cellular,0.07527413220889531,False,True,False,True,0.016129032258064516,0.3376623376623377,False,False,7,14
30019,single,27,master,scientist,cellular,0.10246038070835563,True,False,False,True,0.1935483870967742,0.11688311688311687,False,False,7,31
30020,married,43,master,technician,cellular,0.07400308682450496,False,False,False,True,0.016129032258064516,0.32467532467532473,True,True,5,27
30021,single,35,master,scientist,unknown,0.07552632375341721,False,True,False,True,0.04838709677419355,0.2207792207792208,False,False,5,9
30022,married,62,master,accountant,cellular,0.08638064782963958,False,False,False,True,0.0,0.5714285714285714,True,True,10,13
30023,married,47,master,technician,cellular,0.07439650563395911,False,True,False,True,0.0967741935483871,0.3766233766233767,False,False,8,26
30024,married,36,doctoral,scientist,unknown,0.06628602556213496,False,True,False,False,0.3064516129032258,0.2337662337662338,False,False,6,20
30025,divorced,37,master,manager,cellular,0.08594687837306192,False,True,False,True,0.016129032258064516,0.24675324675324678,False,True,4,20
30026,single,28,master,engineer,cellular,0.07104740192270835,False,False,False,False,0.0967741935483871,0.12987012987012986,False,False,7,18
30027,married,36,master,manager,unknown,0.07247984989559271,True,True,False,False,0.016129032258064516,0.2337662337662338,False,False,5,21
30028,single,32,master,engineer,unknown,0.07667631719643705,False,False,False,True,0.0,0.18181818181818182,False,False,9,20
30029,single,36,master,scientist,cellular,0.07280265507258074,False,False,False,True,0.0,0.2337662337662338,False,False,7,8
30030,married,31,master,teacher,unknown,0.07303467129354088,True,True,False,True,0.0,0.16883116883116883,False,False,5,5
30031,single,33,doctoral,manager,telephone,0.07280265507258074,False,False,False,True,0.0,0.19480519480519481,False,False,6,5
30032,divorced,44,master,engineer,cellular,0.07538509648848495,False,False,False,True,0.04838709677419355,0.3376623376623377,False,True,2,3
30033,divorced,53,master,technician,cellular,0.07303467129354088,False,True,False,True,0.0,0.45454545454545453,False,True,5,7
30034,married,36,master,teacher,cellular,0.07280265507258074,False,True,False,True,0.03225806451612903,0.2337662337662338,False,False,5,6
30035,single,33,doctoral,manager,cellular,0.11071208804511204,False,False,False,True,0.03225806451612903,0.19480519480519481,True,False,3,26
30036,married,31,doctoral,scientist,cellular,0.07303467129354088,True,False,False,True,0.0,0.16883116883116883,True,True,11,18
30037,married,89,bachelor,accountant,telephone,0.07280265507258074,False,False,False,True,0.06451612903225806,0.922077922077922,False,False,9,27
30038,married,49,master,technician,cellular,0.07282283039614248,False,False,False,True,0.04838709677419355,0.40259740259740256,False,False,7,29
30039,divorced,48,doctoral,scientist,cellular,0.0810341870857754,True,False,False,True,0.0,0.3896103896103896,False,False,8,4
30040,married,40,master,technician,unknown,0.07340791477943329,True,False,False,True,0.06451612903225806,0.28571428571428575,False,False,6,20
30041,married,27,master,engineer,cellular,0.09251394619241207,False,True,False,True,0.0,0.11688311688311687,False,True,4,16
30042,married,45,master,scientist,unknown,0.0818714630135881,False,True,False,True,0.016129032258064516,0.3506493506493507,False,False,5,16
30043,married,50,master,scientist,unknown,0.0888319496423924,False,True,False,True,0.016129032258064516,0.41558441558441556,False,False,6,12
30044,single,32,master,scientist,cellular,0.07354914204436555,False,False,False,True,0.04838709677419355,0.18181818181818182,False,False,8,18
30045,married,35,master,teacher,telephone,0.08023726180508621,False,True,False,True,0.2096774193548387,0.2207792207792208,False,False,7,14
30046,divorced,30,master,technician,unknown,0.07616184644561239,False,True,False,True,0.0,0.15584415584415584,False,False,5,15
30047,married,35,doctoral,manager,cellular,0.07280265507258074,False,True,False,True,0.016129032258064516,0.2207792207792208,True,True,2,11
30048,married,45,bachelor,engineer,unknown,0.09292754032542798,False,True,False,True,0.0,0.3506493506493507,False,False,5,15
30049,single,29,master,engineer,cellular,0.07266142780764848,True,True,False,False,0.0,0.14285714285714285,False,False,5,5
30050,married,33,bachelor,retired,unknown,0.07495132703190728,False,True,False,True,0.0,0.19480519480519481,False,False,5,23
30051,single,27,doctoral,engineer,cellular,0.0786534989054887,False,False,False,True,0.0,0.11688311688311687,True,True,6,2
30052,single,35,master,manager,cellular,0.09423893635694183,False,False,False,True,0.14516129032258063,0.2207792207792208,False,False,7,9
30053,married,35,master,scientist,cellular,0.07746315481534537,False,True,False,True,0.0,0.2207792207792208,False,False,7,18
30054,single,34,master,technician,cellular,0.07785657362479952,False,False,False,True,0.0,0.2077922077922078,True,False,11,17
30055,divorced,40,master,technician,cellular,0.0921306150447388,False,False,False,True,0.0,0.28571428571428575,True,False,4,30
30056,married,57,master,engineer,unknown,0.11045989650059014,False,False,False,True,0.03225806451612903,0.5064935064935066,False,False,6,18
30057,single,41,bachelor,self-employed,cellular,0.07475966145807064,False,False,False,True,0.03225806451612903,0.29870129870129875,True,False,6,5
30058,married,45,doctoral,manager,unknown,0.07875437552329746,False,False,False,True,0.03225806451612903,0.3506493506493507,True,False,6,20
30059,married,47,master,scientist,cellular,0.10426607216713239,False,True,False,True,0.016129032258064516,0.3766233766233767,True,False,7,11
30060,single,31,master,manager,cellular,0.07280265507258074,False,False,False,True,0.0967741935483871,0.16883116883116883,False,False,8,18
30061,married,28,master,technician,cellular,0.07252020054271621,False,True,False,False,0.0,0.12987012987012986,False,False,5,12
30062,single,26,doctoral,technician,cellular,0.10666693567098084,False,True,False,True,0.0,0.10389610389610388,False,True,3,11
30063,married,35,master,engineer,cellular,0.07899647940603849,False,True,False,True,0.0,0.2207792207792208,False,False,5,7
30064,married,34,master,technician,unknown,0.07862323592014608,True,True,False,True,0.0,0.2077922077922078,False,False,5,16
30065,single,35,doctoral,scientist,cellular,0.08987097880582261,False,False,False,True,0.0,0.2207792207792208,True,False,5,20
30066,single,35,master,technician,unknown,0.07414431408943722,False,True,False,True,0.016129032258064516,0.2207792207792208,False,False,5,6
30067,single,34,master,teacher,unknown,0.0735693173679273,False,True,False,True,0.0,0.2077922077922078,False,False,5,23
30068,married,33,master,engineer,unknown,0.06947372668489171,True,True,False,False,0.016129032258064516,0.19480519480519481,False,False,5,26
30069,single,18,master,unemployed,cellular,0.0767771938142458,False,False,False,True,0.0,0.0,False,False,9,1
30070,married,51,doctoral,manager,cellular,0.09673058881681816,False,False,False,True,0.016129032258064516,0.42857142857142855,False,True,3,8
30071,married,27,master,scientist,unknown,0.13728298917593892,False,True,False,True,0.12903225806451613,0.11688311688311687,False,False,5,30
30072,married,35,doctoral,manager,cellular,0.14543381989488657,False,False,False,True,0.0,0.2207792207792208,True,True,5,13
30073,single,30,master,engineer,unknown,0.07195529148298717,False,True,False,False,0.016129032258064516,0.15584415584415584,False,False,5,27
30074,married,47,bachelor,engineer,unknown,0.07383159657423007,False,True,False,True,0.0,0.3766233766233767,False,False,5,13
30075,married,48,master,manager,telephone,0.10606167596412829,False,True,False,True,0.06451612903225806,0.3896103896103896,False,True,5,7
30076,married,44,master,student,cellular,0.0770293853587677,False,False,False,True,0.0,0.3376623376623377,False,False,8,22
30077,married,39,bachelor,engineer,unknown,0.07111801555517448,True,False,False,False,0.03225806451612903,0.27272727272727276,False,False,6,18
30078,married,30,doctoral,manager,cellular,0.07689824575561632,False,False,False,True,0.0,0.15584415584415584,False,True,5,5
30079,divorced,36,master,engineer,cellular,0.07377107060354482,False,True,False,True,0.016129032258064516,0.2337662337662338,False,False,7,31
30080,divorced,45,doctoral,retired,cellular,0.08436311547346442,True,True,False,True,0.016129032258064516,0.3506493506493507,False,True,11,20
30081,married,44,master,retired,cellular,0.08589644006415754,False,False,False,True,0.016129032258064516,0.3376623376623377,False,False,11,18
30082,married,39,bachelor,engineer,cellular,0.14257901161089873,False,True,False,True,0.03225806451612903,0.27272727272727276,False,False,4,14
30083,married,38,doctoral,manager,unknown,0.07280265507258074,False,True,False,True,0.0,0.25974025974025977,False,False,5,20
30084,married,42,bachelor,engineer,unknown,0.07641403799013427,False,True,True,True,0.04838709677419355,0.31168831168831174,False,False,5,16
30085,married,36,master,engineer,unknown,0.14161059607993465,False,True,False,True,0.0,0.2337662337662338,False,False,5,20
30086,married,51,doctoral,manager,telephone,0.09086965732212932,False,False,False,True,0.06451612903225806,0.42857142857142855,False,False,7,31
30087,divorced,41,master,teacher,cellular,0.07280265507258074,False,True,False,True,0.0,0.29870129870129875,False,False,7,9
30088,married,42,master,scientist,cellular,0.07493115170834554,False,False,False,True,0.016129032258064516,0.31168831168831174,False,False,2,4
30089,married,58,bachelor,engineer,cellular,0.08054997932029336,False,False,False,True,0.03225806451612903,0.5194805194805194,False,False,7,7
30090,married,36,bachelor,architect,cellular,0.1120638347237494,False,True,False,True,0.04838709677419355,0.2337662337662338,False,True,11,18
30091,married,48,doctoral,retired,unknown,0.08171006042509407,False,True,False,True,0.016129032258064516,0.3896103896103896,False,False,5,15
30092,married,44,master,accountant,unknown,0.0744469439428635,False,True,False,True,0.08064516129032258,0.3376623376623377,False,False,5,19
30093,divorced,43,doctoral,manager,cellular,0.07280265507258074,False,False,False,True,0.016129032258064516,0.32467532467532473,False,False,11,20
30094,married,35,bachelor,engineer,unknown,0.07488071339944115,False,True,False,True,0.03225806451612903,0.2207792207792208,False,False,5,7
30095,single,28,doctoral,scientist,cellular,0.07630307371054465,False,False,False,True,0.0,0.12987012987012986,True,False,5,25
30096,married,55,master,technician,cellular,0.09486437138735614,False,True,False,True,0.016129032258064516,0.4805194805194805,False,False,8,7
30097,divorced,44,doctoral,student,cellular,0.09947443282121637,False,False,False,True,0.016129032258064516,0.3376623376623377,False,False,2,6
30098,married,37,bachelor,engineer,cellular,0.07280265507258074,False,False,False,True,0.016129032258064516,0.24675324675324678,False,False,11,18
30099,married,50,bachelor,engineer,cellular,0.1084322764826341,False,True,False,True,0.016129032258064516,0.41558441558441556,False,False,4,20
30100,married,49,master,engineer,unknown,0.07326668751450102,False,True,False,True,0.0,0.40259740259740256,False,False,5,7
30101,married,53,master,engineer,cellular,0.09578234860941584,False,True,False,True,0.0,0.45454545454545453,False,False,4,7
30102,married,58,master,self-employed,cellular,0.07903683005316199,False,True,False,True,0.016129032258064516,0.5194805194805194,True,False,4,30
30103,single,34,doctoral,manager,unknown,0.07588947957752873,False,True,False,True,0.43548387096774194,0.2077922077922078,False,False,6,3
30104,married,53,master,engineer,unknown,0.10364063713671809,False,True,False,True,0.0,0.45454545454545453,False,False,5,6
30105,married,55,doctoral,manager,unknown,0.12550060021587597,False,False,False,True,0.03225806451612903,0.4805194805194805,False,False,6,24
30106,married,43,doctoral,manager,unknown,0.04218660156762265,False,True,True,False,0.016129032258064516,0.32467532467532473,False,False,5,29
30107,married,28,bachelor,engineer,cellular,0.0751127296204013,False,True,False,True,0.016129032258064516,0.12987012987012986,False,False,4,20
30108,married,45,master,technician,cellular,0.07466887250204277,False,False,False,True,0.0,0.3506493506493507,True,True,8,4
30109,married,34,master,technician,cellular,0.07323642452915839,False,True,False,True,0.016129032258064516,0.2077922077922078,True,True,5,7
30110,married,54,master,scientist,cellular,0.10881560763030738,True,False,False,True,0.03225806451612903,0.4675324675324675,False,False,7,29
30111,married,37,doctoral,manager,unknown,0.07776578466877164,True,True,False,True,0.0,0.24675324675324678,False,False,5,21
30112,single,24,doctoral,manager,cellular,0.07948068717152053,False,True,False,True,0.016129032258064516,0.07792207792207789,True,True,4,15
30113,married,43,master,scientist,unknown,0.0789056904500106,False,True,False,True,0.11290322580645161,0.32467532467532473,False,False,5,14
30114,single,24,master,unemployed,cellular,0.2895865067436019,False,False,False,True,0.0,0.07792207792207789,True,True,5,26
30115,married,32,bachelor,manager,cellular,0.06226104851156551,True,True,True,False,0.06451612903225806,0.18181818181818182,False,False,1,30
30116,married,50,bachelor,engineer,unknown,0.08016664817262008,False,False,False,True,0.03225806451612903,0.41558441558441556,False,False,6,11
30117,single,23,master,unemployed,cellular,0.07671666784356056,False,False,False,True,0.016129032258064516,0.06493506493506496,True,False,8,13
30118,married,37,doctoral,student,cellular,0.08755081659622117,False,True,False,True,0.016129032258064516,0.24675324675324678,False,False,11,20
30119,divorced,28,master,technician,cellular,0.07689824575561632,False,True,False,True,0.0,0.12987012987012986,True,True,5,13
30120,married,37,master,engineer,cellular,0.0717333629238079,False,True,False,False,0.016129032258064516,0.24675324675324678,False,False,5,18
30121,divorced,49,doctoral,manager,cellular,0.07871402487617396,True,False,False,True,0.03225806451612903,0.40259740259740256,False,False,8,6
30123,married,59,master,technician,telephone,0.07466887250204277,False,False,False,True,0.0,0.5324675324675325,False,False,6,1
30124,divorced,31,master,technician,telephone,0.077574119094935,True,False,False,True,0.0967741935483871,0.16883116883116883,False,False,11,19
30125,married,48,master,manager,cellular,0.062301399158689014,True,False,False,False,0.016129032258064516,0.3896103896103896,False,False,11,17
30126,married,29,doctoral,manager,cellular,0.07608114515136538,True,True,False,True,0.03225806451612903,0.14285714285714285,False,False,7,28
30127,married,30,master,engineer,cellular,0.07157196033531389,False,True,False,False,0.0,0.15584415584415584,False,False,5,18
30128,divorced,44,master,scientist,cellular,0.07291361935217038,False,False,False,True,0.03225806451612903,0.3376623376623377,False,False,8,11
30129,married,58,doctoral,manager,cellular,0.08434294014990266,False,True,False,True,0.0,0.5194805194805194,False,False,1,28
30130,married,32,master,engineer,unknown,0.07755394377137324,False,True,False,True,0.06451612903225806,0.18181818181818182,False,False,5,23
30131,divorced,46,master,scientist,unknown,0.07388203488313445,False,True,False,True,0.0,0.3636363636363637,False,False,5,27
30132,single,40,master,technician,cellular,0.08290040451523742,False,True,False,True,0.016129032258064516,0.28571428571428575,False,False,5,15
30133,married,39,master,engineer,unknown,0.07896621642069586,False,True,False,True,0.0,0.27272727272727276,False,False,6,17
30134,married,56,master,manager,cellular,0.07280265507258074,False,False,False,True,0.45161290322580644,0.4935064935064935,False,False,7,24
30135,married,56,master,engineer,unknown,0.09605471547749948,False,False,False,True,0.08064516129032258,0.4935064935064935,False,False,6,20
30136,married,37,master,engineer,unknown,0.07294388233751299,False,True,False,True,0.0,0.24675324675324678,False,False,5,7
30137,single,30,doctoral,manager,cellular,0.06669961969515087,False,False,False,False,0.016129032258064516,0.15584415584415584,False,False,8,12
30138,married,30,doctoral,manager,cellular,0.10303537742986554,False,False,False,True,0.08064516129032258,0.15584415584415584,False,False,8,7
30139,married,34,doctoral,technician,cellular,0.07342809010299503,True,False,False,True,0.0,0.2077922077922078,True,True,11,25
30140,married,53,master,manager,cellular,0.09313938122282638,False,True,False,True,0.016129032258064516,0.45454545454545453,True,True,6,2
30141,married,40,doctoral,manager,cellular,0.11525153584650616,False,False,False,True,0.0,0.28571428571428575,False,False,9,9
30142,married,44,master,technician,unknown,0.08819642695019722,False,False,False,True,0.03225806451612903,0.3376623376623377,False,False,6,16
30143,married,33,master,teacher,cellular,0.07541535947382758,False,True,False,True,0.0,0.19480519480519481,False,False,4,17
30144,married,39,doctoral,architect,cellular,0.07366010632395519,False,False,False,True,0.016129032258064516,0.27272727272727276,False,False,8,6
30145,divorced,49,master,teacher,unknown,0.0770697360058912,False,True,False,True,0.016129032258064516,0.40259740259740256,False,False,5,9
30146,single,37,master,scientist,cellular,0.07226800899819431,False,True,False,False,0.0,0.24675324675324678,False,False,7,22
30147,married,53,bachelor,scientist,telephone,0.07562720037122596,False,False,False,True,0.03225806451612903,0.45454545454545453,False,False,1,28
30148,married,50,doctoral,student,cellular,0.10922920176332329,False,False,False,True,0.03225806451612903,0.41558441558441556,False,False,11,19
30149,divorced,50,master,engineer,cellular,0.07230835964531782,False,False,False,False,0.03225806451612903,0.41558441558441556,False,False,7,24
30150,divorced,52,master,scientist,unknown,0.0763232490341064,True,True,False,True,0.0,0.44155844155844154,False,False,5,27
30151,married,38,master,scientist,cellular,0.0794100735390544,False,True,False,True,0.0,0.25974025974025977,False,True,11,18
30152,married,31,master,engineer,unknown,0.07280265507258074,False,False,False,True,0.0,0.16883116883116883,False,False,6,2
30153,married,33,master,engineer,cellular,0.07576842763615822,False,True,False,True,0.0,0.19480519480519481,False,False,7,21
30154,married,30,bachelor,engineer,cellular,0.07280265507258074,False,True,False,True,0.0,0.15584415584415584,False,False,5,15
30155,married,38,doctoral,manager,cellular,0.09052667682157954,True,False,False,True,0.0,0.25974025974025977,False,False,7,23
30156,married,33,master,teacher,unknown,0.08080217086481525,False,True,False,True,0.06451612903225806,0.19480519480519481,False,False,5,21
30157,single,33,master,scientist,cellular,0.0754456224591702,False,False,False,True,0.08064516129032258,0.19480519480519481,False,False,8,25
30158,married,32,master,scientist,cellular,0.07512281728218217,True,False,False,True,0.06451612903225806,0.18181818181818182,False,False,8,25
30159,married,54,bachelor,architect,cellular,0.07442676861930174,False,False,False,True,0.016129032258064516,0.4675324675324675,False,False,8,22
30160,single,19,master,unemployed,cellular,0.07578860295971998,False,False,False,True,0.0,0.012987012987012991,True,True,4,30
30161,single,24,master,unemployed,cellular,0.07905700537672374,False,False,False,True,0.0,0.07792207792207789,True,False,9,8
30162,married,36,doctoral,manager,cellular,0.079117531347409,False,False,False,True,0.0,0.2337662337662338,False,False,4,17
30163,single,55,master,scientist,telephone,0.08368724213414575,True,False,False,True,0.0,0.4805194805194805,False,True,8,11
30164,single,35,master,engineer,cellular,0.08084252151193876,False,True,False,True,0.08064516129032258,0.2207792207792208,True,False,7,15
30165,married,33,master,engineer,telephone,0.0757785152979391,False,True,False,True,0.12903225806451613,0.19480519480519481,False,False,7,30
30166,divorced,60,doctoral,accountant,cellular,0.07397282383916233,False,False,False,True,0.0967741935483871,0.5454545454545454,False,False,7,17
30167,single,35,doctoral,scientist,cellular,0.12093088942913924,False,False,False,True,0.016129032258064516,0.2207792207792208,True,False,11,21
30168,married,59,doctoral,architect,cellular,0.07280265507258074,True,False,False,True,0.016129032258064516,0.5324675324675325,False,False,7,29
30169,married,57,doctoral,manager,telephone,0.07258072651340147,False,True,True,False,0.0,0.5064935064935066,False,False,11,17
30170,single,43,doctoral,manager,cellular,0.07322633686737752,False,True,False,True,0.06451612903225806,0.32467532467532473,False,False,7,7
30171,married,32,master,scientist,cellular,0.0735693173679273,True,False,False,True,0.03225806451612903,0.18181818181818182,False,False,7,29
30172,married,42,doctoral,manager,cellular,0.07903683005316199,False,False,False,True,0.016129032258064516,0.31168831168831174,False,False,8,11
30173,divorced,34,master,technician,cellular,0.07280265507258074,False,True,False,True,0.03225806451612903,0.2077922077922078,False,False,5,7
30174,married,35,bachelor,architect,cellular,0.0747798367816324,False,True,False,True,0.0,0.2207792207792208,False,False,7,9
30175,single,34,doctoral,scientist,cellular,0.07718070028548084,False,True,False,True,0.03225806451612903,0.2077922077922078,False,False,4,20
30176,single,52,doctoral,manager,cellular,0.08028770011399058,False,False,False,True,0.0,0.44155844155844154,False,True,5,8
